# TRACY II v. 2.6 -- fmap.out -- Thu Jun 12 14:50:18 2008 
# nu = f(x) 
#    x[mm]          z[mm]           fx             fz            dfx            dfz      D=log_10(sqrt(df_x^2+df_y^2))
 -2.091550e+01   2.372708e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   2.739613e+00   1.322867e-01   1.691864e-01   7.269658e-03   3.683317e-03  -2.088868e+00
 -2.091550e+01   3.062862e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   3.355102e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   3.623844e+00   1.169955e-01   1.604536e-01   5.884984e-03   3.579536e-03  -2.161900e+00
 -2.091550e+01   3.873983e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   4.108919e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   4.331127e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   4.542476e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   4.744416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   4.938104e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.124475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.304301e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.478226e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.646795e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.810475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   5.969668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.124724e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.275950e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.423616e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.567963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.709204e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.847532e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   6.983120e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   7.116125e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   7.246688e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   7.374941e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.091550e+01   7.501000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   1.000000e-03   1.166240e-01   1.599264e-01  -1.841557e-08  -7.402971e-07  -6.130460e+00
 -2.061453e+01   1.370306e+00   1.175697e-01   1.605934e-01   7.257807e-05   4.050636e-05  -4.080313e+00
 -2.061453e+01   1.937492e+00   1.187521e-01   1.613852e-01  -6.390614e-07   2.909474e-05  -4.536081e+00
 -2.061453e+01   2.372708e+00   1.199403e-01   1.621486e-01   2.269653e-04   1.123709e-04  -3.596434e+00
 -2.061453e+01   2.739613e+00   1.247226e-01   1.654481e-01  -3.475586e-04  -1.065733e-04  -3.439458e+00
 -2.061453e+01   3.062862e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   3.355102e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   3.623844e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   3.873983e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   4.108919e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   4.331127e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   4.542476e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   4.744416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   4.938104e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.124475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.304301e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.478226e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.646795e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.810475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   5.969668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.124724e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.275950e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.423616e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.567963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.709204e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.847532e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   6.983120e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   7.116125e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   7.246688e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   7.374941e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.061453e+01   7.501000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   1.000000e-03   1.139372e-01   1.581502e-01   5.838469e-08  -3.363093e-05  -4.473260e+00
 -2.030910e+01   1.370306e+00   1.088366e-01   1.553691e-01  -2.814772e-03  -1.049983e-03  -2.522267e+00
 -2.030910e+01   1.937492e+00   1.152911e-01   1.593150e-01  -6.205998e-05  -3.834768e-05  -4.136963e+00
 -2.030910e+01   2.372708e+00   1.177747e-01   1.608188e-01   1.741540e-03   9.618771e-04  -2.701253e+00
 -2.030910e+01   2.739613e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   3.062862e+00   1.161679e-01   1.601295e-01  -1.984863e-03  -1.149488e-03  -2.639466e+00
 -2.030910e+01   3.355102e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   3.623844e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   3.873983e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   4.108919e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   4.331127e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   4.542476e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   4.744416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   4.938104e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.124475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.304301e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.478226e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.646795e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.810475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   5.969668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.124724e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.275950e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.423616e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.567963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.709204e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.847532e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   6.983120e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   7.116125e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   7.246688e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   7.374941e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -2.030910e+01   7.501000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   1.000000e-03   1.111111e-01   1.566304e-01  -3.584408e-11   6.252825e-10  -9.203211e+00
 -1.999900e+01   1.370306e+00   1.111111e-01   1.566647e-01   3.740288e-08  -3.982974e-06  -5.399773e+00
 -1.999900e+01   1.937492e+00   1.080031e-01   1.549351e-01   3.370312e-05   5.341497e-05  -4.199565e+00
 -1.999900e+01   2.372708e+00   1.107326e-01   1.565965e-01  -1.823319e-03  -1.054674e-03  -2.676464e+00
 -1.999900e+01   2.739613e+00   1.135214e-01   1.578562e-01   3.638550e-03   2.264290e-03  -2.367992e+00
 -1.999900e+01   3.062862e+00   1.116447e-01   1.571645e-01  -4.633992e-03  -2.884641e-03  -2.262928e+00
 -1.999900e+01   3.355102e+00   1.105638e-01   1.560108e-01  -3.163709e-03   1.477090e-03  -2.456983e+00
 -1.999900e+01   3.623844e+00   1.118313e-01   1.564900e-01  -2.660169e-03  -2.734077e-03  -2.418544e+00
 -1.999900e+01   3.873983e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   4.108919e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   4.331127e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   4.542476e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   4.744416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   4.938104e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.124475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.304301e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.478226e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.646795e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.810475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   5.969668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.124724e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.275950e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.423616e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.567963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.709204e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.847532e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   6.983120e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   7.116125e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   7.246688e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   7.374941e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.999900e+01   7.501000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   1.000000e-03   1.111111e-01   1.566326e-01  -8.805368e-11  -2.056507e-09  -8.686472e+00
 -1.968402e+01   1.370306e+00   1.111111e-01   1.566855e-01  -1.571517e-09  -3.134459e-09  -8.455145e+00
 -1.968402e+01   1.937492e+00   1.111111e-01   1.567189e-01   5.461551e-09   2.028871e-07  -6.692588e+00
 -1.968402e+01   2.372708e+00   1.091760e-01   1.558064e-01  -1.566572e-03  -7.707441e-04  -2.757979e+00
 -1.968402e+01   2.739613e+00   1.109845e-01   1.566807e-01  -4.689798e-03  -2.983391e-03  -2.255057e+00
 -1.968402e+01   3.062862e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   3.355102e+00   1.112164e-01   1.568600e-01   7.282258e-05  -2.184262e-04  -3.637808e+00
 -1.968402e+01   3.623844e+00   1.160034e-01   1.600252e-01   4.865404e-03   3.202312e-03  -2.234728e+00
 -1.968402e+01   3.873983e+00   1.111173e-01   1.568894e-01  -2.047144e-02  -1.291350e-02  -1.616111e+00
 -1.968402e+01   4.108919e+00   1.187037e-01   1.597302e-01   5.758300e-03   1.388055e-03  -2.227441e+00
 -1.968402e+01   4.331127e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   4.542476e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   4.744416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   4.938104e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.124475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.304301e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.478226e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.646795e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.810475e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   5.969668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.124724e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.275950e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.423616e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.567963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.709204e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.847532e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   6.983120e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   7.116125e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   7.246688e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   7.374941e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.968402e+01   7.501000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00  -2.000000e+00
 -1.936392e+01   1.000000e-03   1.111111e-01   1.566094e-01  -1.116059e-08  -1.412675e-06  -5.849944e+00
 -1.936392e+01   1.370306e+00   1.111111e-01   1.566808e-01   8.947718e-09   6.565107e-07  -6.182718e+00
 -1.936392e+01   1.937492e+00   1.1
